"","alcohol_impaired_driving_deaths","uninsured","mental_health_providers","high_school_completion","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","injury_deaths","severe_housing_problems","food_insecurity","drug_overdose_deaths","high_school_graduation","disconnected_youth","reading_scores","math_scores","school_segregation","school_funding_adequacy","gender_pay_gap","median_household_income","living_wage","children_eligible_for_free_or_reduced_price_lunch","residential_segregation_black_white","child_care_cost_burden","child_care_centers","homicides","suicides","firearm_fatalities","motor_vehicle_crash_deaths","juvenile_arrests","voter_turnout","census_participation","population","percent_below_18_years_of_age","percent_65_and_older","percent_non_hispanic_black","percent_american_indian_or_alaska_native","percent_asian","percent_native_hawaiian_or_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_female","percent_rural"
"45","0.2368421053","0.1084447941","0.0001022809","0.8332622601","0.4775233249","0.0519110097","0.461","6.4877384196","0.5337505588","6.0210737582","127.57684986","0.1886120996","0.162",NA,"0.825",NA,"2.229613109","2.169597265","0.0754452462","-38643.01","0.7745553416","42268",NA,"0.9644067797","31.504879804","0.3382937447","1.5600624025","47.009886322",NA,"68.850998339","34.189008234","6.6666666667","0.8917155903","0.504","9777","0.2175513961","0.2054822543","0.7230234223","0.0034775494","0.0049094814","0.0004091235","0.0180014319","0.2439398589","0.0003136435","0.5198936279","1"
"46","0.2777777778","0.1171734542","0.004698639","0.8271885522","0.4847963282","0.0380310354","0.465","5.5258989589","0.5399554282","6.8801270177","109.72059271","0.1376811594","0.129",NA,"0.925","0.0852017937","2.294061132","1.973541421","0.0783778396","-31816.49","0.7594290638","36601",NA,"0.9658536585","57.183533168","0.4161361711","8.8888888889","41.500153704",NA,"46.712727589","26.898247771","5","0.5736928642","0.501","18516","0.1675847915","0.2152192698","0.7876431195","0.0034024627","0.0057787859","0.000162022","0.0254914668","0.1661265932","0.0036059662","0.5435299201","0.5390640999"
"47","0.3228699552","0.0932978536","0.0018609146","0.9222461233","0.7577131697","0.0212918672","0.139","4.9783113622","0.2581081081","10.247690474","75.834418587","0.113071292","0.112","26.926391611","0.9250127421","0.05240441","3.164968022","2.975704892","0.129122187","-2102.7935","0.6733705128","80426",NA,"0.3202091894","47.669541363","0.1975729242","6.6910800669","7.9297723885","15.113815813","18.238657635","13.770726684","12.177419355","0.6989664454","0.741","403565","0.2120253243","0.1599890972","0.2471423439","0.0074164013","0.0270712277","0.0010159454","0.0559191208","0.6361428766","0.0105115151","0.5061737267","0.1710227668"
"48","0.21875","0.1116699517","0.0003200854","0.8910517812","0.5817916261","0.0341610826","0.341","6.2871724855","0.492183908","14.213518636","104.17433944","0.112","0.154",NA,"0.8898722628",NA,"2.745951239","2.577754846","0.1515282572","-23708.95667","0.6275428748","45587",NA,"0.649032992","28.844534963","0.2823611995","5.4858934169","14.844063117","15.58681839","24.202119264","26.719313611","21.052631579","0.7463197535","0.475","18745","0.2225660176","0.2059749266","0.5106961856","0.0028274206","0.0038410243","0.001813817","0.0328620966","0.4392638037","0","0.5250466791","0.6777415515"
"49","0.3333333333","0.1341930373","0.0002743861","0.8062063988","0.5743327126","0.0249130939","0.23","4.8015848191","0.1751990899","8.8901046297","83.640239049","0.1103565365","0.177","11.279297976","0.9028703704","0.168627451","3.061671918","2.837091567","0.0462552107","-1688.6665","0.6782068089","47742",NA,"0.476087427","43.763043683","0.278496921","6.1475409836",NA,"21.928969726","20.235541705","24.469820555",NA,"0.5908001712","0.571","29156","0.2096309507","0.2149128824","0.0397173824","0.0051790369","0.003464124","0.0007545617","0.0292564138","0.9107559336","0.0027009507","0.5038757031","1"
"50","0.2093023256","0.1460387771","0.0028162498","0.8436648973","0.5184410484","0.0205217315","0.218","4.7454476956","0.2653251275","9.0605529991","88.700689963","0.1043713513","0.146","23.630784405","0.9130317092","0.0761699628","2.754924662","2.762879144","0.1687261066","-2554.72498","0.7633664876","53388",NA,"0.4554162789","52.835047743","0.209916086","3.6603221083","5.0480230309","16.721138178","14.26654454","23.903873764","10.642201835","0.5907194995","0.656","99423","0.2548806614","0.1739335969","0.0266336763","0.0119288293","0.0078754413","0.0038824015","0.1600736248","0.7836416121","0.0343744164","0.5047524215","0.5365119043"
"51","0.3315508021","0.1342383289","0.0012420669","0.881336916","0.578623953","0.0324420733","0.272","5.2252940907","0.3558456714","11.111837375","91.352879043","0.1480118054","0.14","21.065392305","0.8775609168","0.1012086723","2.780952518","2.65310274","0.2494488776","-10343.87","0.7066400644","54315",NA,"0.6667112881","56.920836278","0.2660406886","6.6522967147","17.086983447","14.603793743","25.451066937","19.50332454","13.943661972","0.587459508","0.605","411411","0.2308591652","0.1746404447","0.3640447144","0.0094212357","0.0214748755","0.0004326574","0.0318999735","0.5565626588","0.0089440128","0.5214128937","0.2239633181"
"52","0.1923076923","0.1238990795","0.0011853226","0.8369446268","0.449377897","0.0409589041","0.319","5.3788335402","0.3935052531","14.250814332","98.80465738","0.1273291925","0.16",NA,"0.925",NA,"2.512728103","2.54781772","0.353602718","-13027.7","0.6284064622","47498",NA,"0.6346938776","40.272350824","0.3142448103","8.7976539589","16.389300518","14.713611806","21.310808455","36.193038645","17.619047619","0.6508846858","0.483","19404","0.2092352092","0.2194908266","0.4115130901","0.013863121","0.0050505051","0.0004122861","0.0184498042","0.5336528551","0.0007813314","0.5212327355","0.7833299616"
"53","0.3179190751","0.1220014866","0.0020630762","0.8796767079","0.6429278106","0.0307604751","0.272","5.347850337","0.450009344","14.026047117","79.577848356","0.1695899899","0.141","11.937060742","0.8589390387","0.0819215595","2.534611282","2.324077104","0.2287079","-22227.36","0.7912552625","56862",NA,"0.6868607908","55.346041032","0.2459814991","9.7962890878","24.11865875","10.933100076","33.069016984","15.279359732","10.745614035","0.5920160038","0.604","226361","0.2370726406","0.1636677696","0.605280945","0.0031940131","0.034833739","0.0008526204","0.0405458537","0.3034091562","0.0144516953","0.5296142003","0.1236405566"
"54","0.2","0.1385343453","0.0016423666","0.8523104838","0.5797361513","0.020914173","0.172","4.7634663104","0.2558297568","11.158909338","92.824098334","0.1145721061","0.138","19.546843598","0.9217862166","0.0733488218","2.884934089","2.747438759","0.2009703053","-1647.685567","0.7044137881","62260",NA,"0.4057608015","58.833383987","0.255220045","6.3599458728","10.717934916","22.284420585","24.120957452","17.148695865",NA,"0.6081276885","0.701","124211","0.2281279436","0.1848387019","0.1306245019","0.0112550418","0.0070847187","0.001537706","0.0914009226","0.7400230253","0.0245731665","0.5044400254","0.3843754304"
"55","0.625","0.1250425315","0.0006222775","0.795822356","0.2859033752","0.0525462212","0.612","3.6528523596","0.5853794643","8.3782166367","99.00099001","0.122611465","0.2",NA,"0.975",NA,"2.323915114","2.037406236","0.3704632155","-60228.49","0.7808006104","33585",NA,"0.8341307815","52.079902449","0.3958910228","7.1301247772",NA,NA,"22.500225002","36.123763154",NA,"0.735583685","0.39","8035","0.2092097075","0.2148102054","0.6887367766","0.0037336652","0.0058494088","0.0006222775","0.0150591164","0.278033603","0","0.5319228376","1"
"56","0.2","0.1197146076","0.0004813606","0.8494702766","0.4701144553","0.0325478453","0.303","5.232107908","0.4626129827","10.637732036","93.270342059","0.1086675291","0.167","17.08700704","0.975",NA,"2.855263083","2.630204061","0.2990471671","-13956.22","0.8492388697","45440",NA,"0.6653862569","29.024067494","0.2926056338","5.1759834369",NA,"8.7041001293","15.207120988","30.752506687","22.352941176","0.6257605178","0.548","18697","0.1883189817","0.1964486281","0.3896347008","0.0029416484","0.0036369471","0.0034764936","0.0603840188","0.5327057817","0.017574106","0.490987859","1"
"57","0.2708333333","0.1204556942","0.0008178349","0.8789898464","0.6058435173","0.0273658083","0.368","6.3007894895","0.4493783304","9.3965020763","73.637702504","0.1606837607","0.14",NA,"0.925","0.0761138614","2.771098576","2.888447538","0.0527040328","-14121.495","1.0320905709","45144",NA,"0.7035686377","26.923203359","0.2320795676","7.4158585282","13.79262784","13.999495107","22.332745841","24.137098721",NA,"0.5328585178","0.455","33014","0.1904949415","0.158750833","0.3778397044","0.0068152905","0.0199006482","0.000848125","0.0248076574","0.5546737748","0.0080452064","0.521051675","0.5617558848"
"58","0.53125","0.1257260194","0.0003114018","0.8201613936","0.4906551653","0.0245563351","0.276","5.6353948006","0.2835530581","9.5502296603","101.74650081","0.1236279607","0.145",NA,"0.8984",NA,"2.760856056","2.621643607","0.0894798964","-8927.821","0.7550638767","49433",NA,"0.570450656","35.362932398","0.2508445775","4.780876494",NA,"24.50710106","24.773061066","29.676588329","11.363636364","0.6103632779","0.519","22479","0.2088171182","0.2136660883","0.1827483429","0.0051603719","0.0054717737","0.0011121491","0.0310512033","0.7588415855","0.0024347162","0.5108768184","1"
"59","0.1518987342","0.113180457","0.0005464947","0.8519113073","0.6387535906","0.0260249705","0.305","5.3036483769","0.3958745408","9.5364599298","123.90162418","0.1753534501","0.157","31.442945346","0.8894366197","0.1352961795","2.72111565","2.528422728","0.0585477724","-9305.399","0.73713848","45074",NA,"0.6080677291","42.448526896","0.3379109908","5.5429579239","18.401385747","20.685503082","34.512987237","31.405031675",NA,"0.4925866051","0.586","58555","0.2426265904","0.1552045086","0.4559473999","0.0067287166","0.0080949535","0.0027153958","0.0616685168","0.4437025019","0.0059040052","0.5237298267","0.4035111434"
"60","0.2021276596","0.1060483174","0.000244858","0.8728670397","0.5885793057","0.0219837491","0.172","3.7911739865","0.2031999217","8.1942467762","99.80261754","0.1022432474","0.13","34.798662266","0.8654696133","0.1012826183","3.045055498","2.886435354","0.0348825251","-2112.2495","0.711468966","70361",NA,"0.4661778449","28.069887979","0.2987166186","3.7233000196","5.1201556527","19.706841219","18.671313749","21.60065666",NA,"0.6530639236","0.682","93932","0.2204467061","0.180694545","0.1070668143","0.0038857897","0.0088574714","0.0009794319","0.0265191841","0.8393838096","0.0011298393","0.5034386578","0.6711085255"
"61","0.2123893805","0.0796198579","0.001177672","0.9379283413","0.7688843291","0.0183190632","0.078","4.0174482272","0.1686307575","9.6958158148","62.811317723","0.0958454585","0.095","21.170153987","0.9439991409","0.0409295593","3.197249943","2.947296544","0.066304732","695.333","0.7714588978","98263",NA,"0.2625229843","32.44273785","0.207087103","4.7685603881","3.7631735833","13.726621039","13.329145912","11.751664874","7.1370967742","0.7174957868","0.756","230115","0.221832562","0.1719401169","0.1430458684","0.0042543945","0.0238837103","0.000551898","0.0612128718","0.7547052561","0.0128320045","0.5123785933","0.2396737571"
"62","0.3888888889","0.1202660054","0.0001687337","0.8880881153","0.5660858479","0.0352403742","0.427","5.0272208206","0.5900998697","9.865175929","120.59041065","0.1176470588","0.17",NA,"0.925",NA,"2.164739669","1.813253853","0.3578014106","-50922.41","0.5732383215","35152",NA,"0.7872977831","18.414745099","0.3782430587","10.638297872","22.640569637",NA,"30.549570698","48.677224719",NA,"0.6338539043","0.438","11853","0.1923563655","0.1977558424","0.6934953176","0.001940437","0.0166202649","0.0004218341","0.0152703957","0.2632245001","0.0045056754","0.5390196575","1"
"63","0.2203389831","0.1146205357","0.0003345559","0.8321255618","0.5170751106","0.0308838898","0.26","5.5618206522","0.3633713869","11.775673421","106.38297872","0.1395715186","0.156","12.423028983","0.9307534247","0.1302752294","2.727234524","2.600405103","0.108072019","-11817.07567","0.7330291797","55186",NA,"0.6148533586","34.119224541","0.217518936","6.4724919094","17.782677893","17.271923654","31.88997957","31.297513092",NA,"0.5727155934","0.525","80704","0.2037817209","0.1949097938","0.3237138184","0.0039527161","0.0062326527","0.0003717288","0.0253766852","0.6234511301","0.0062905368","0.5115359833","0.5867995959"
"64","0.2571428571","0.1309623162","0.0003416551","0.818790811","0.4878076315","0.0285340761","0.261","5.4592079522","0.4006444683","13.16334739","96.200808087","0.1289731051","0.148","16.457789883","0.925","0.1197215777","2.543644388","2.330366845","0.0834905619","-7566.0185","0.8242028512","55270",NA,"0.4911287278","30.437667695","0.2846390447","6.3586265367","8.0908425733","18.332004751","26.640223778","22.161873136","22.432432432","0.661550583","0.566","40977","0.1962320326","0.2378651439","0.2623178856","0.0039046294","0.0055640969","0.0006100983","0.025477707","0.6910217927","0.0100453579","0.5115552627","0.7840768802"
"65","0.3277777778","0.0990795439","0.0016302053","0.9064025528","0.6453446814","0.0252919793","0.204","5.498604935","0.3167180541","9.6032280943","68.901209014","0.1549220371","0.124","19.625417233","0.8972764645","0.0411851126","2.855172772","2.626843342","0.2529984722","-8818.2745","0.8045999607","60875",NA,"0.4653366584","55.619999366","0.211449692","5.0121506683","8.2094007816","12.512598531","16.543810077","15.197568389","15.647668394","0.5620994888","0.521","236780","0.2005617028","0.1420432469","0.3249091984","0.0033659937","0.0176070614","0.0007095194","0.0414730974","0.6014021455","0.0074033766","0.5178900245","0.3109022358"
"66","0.1981132075","0.1241694593","0.0011657004","0.8266601886","0.5511225229","0.027534418","0.213","5.2218095881","0.2827811804","13.885031936","120.28153397","0.1194968553","0.174","36.034718668","0.8852990264","0.0702341137","2.937463464","2.721670777","0.1012622497","-4386.4065","0.7450965988","51065",NA,"0.482755102","46.634920464","0.4115930677","3.9484074757","8.8985388599","23.247986201","23.805720264","33.369520725","8.2258064516","0.6343101343","0.57","64339","0.2236124279","0.1994902003","0.0608961905","0.0056264474","0.0050513685","0.000948103","0.0324220146","0.8813472388","0.0052376524","0.5124574519","0.7968534786"
"67","0.2941176471","0.1180733163","0.0003306441","0.8826666667","0.4857907054","0.036405179","0.256","8.8276927209","0.2635220126","17.825311943","98.31006247","0.0754716981","0.136",NA,"0.96",NA,"2.913192653","2.69839487","0.1289374631","-8159.074","0.6309094931","53785",NA,"0.4262485482","28.64759962","0.2775123176","3.640776699","13.167366","17.585569373","23.64419224","39.502098",NA,"0.6918160561","0.47","15122","0.2141912445","0.2094960984","0.2274831372","0.0770400741","0.0083322312","0.001454834","0.0183176828","0.6548075651","0.0000685354","0.5085967465","1"
"68","0.3157894737","0.1172101221","0.0000994135","0.7770547461","0.4244951712","0.0779272152","0.456","6.0746107266","0.6645728643","6.701129619","133.66175937","0.1262626263","0.182",NA,"0.875",NA,"1.976705646","1.933907096",NA,"-47862.75","0.6809921518","33682",NA,"0.9418070444","34.718872567","0.4245294222","5.8651026393","30.907331757",NA,"53.464703748","45.689099118",NA,"0.737875","0.371","10059","0.220797296","0.2236802863","0.6849587434","0.0024853365","0.0031812307","0.0002982404","0.0153096729","0.279948305","0.0049064704","0.5340491102","1"
"69","0.2142857143","0.1372666088","0.000210482","0.800388281","0.452942342","0.0244377373","0.252","4.4765305194","0.2353187043","8.8787417555","99.009063137","0.104578564","0.175","14.126488579","0.9462802768","0.1428571429","2.762504747","2.691368045","0.106110692","-4104.257","0.994918287","51149",NA,"0.367165694","85.781990521","0.3208860388","5.0251256281","7.8382664166","18.464844256","24.540707957","34.97072709",NA,"0.6065036281","0.512","23755","0.2017680488","0.222058514","0.010818775","0.008924437","0.0038728689","0.00210482","0.0344769522","0.9295727215","0.0092795003","0.500947169","1"
"70","0.350140056","0.1318429828","0.0072275394","0.9347789845","0.650756971","0.0403610946","0.134","4.1621441395","0.207275799","11.287436551","104.58505112","0.1948466739","0.107","25.143756696","0.7828647229","0.1118221258",NA,NA,"0.2447918941","6801.562","0.8336337289","88072",NA,NA,"57.239680842","0.2489733938","3.7473976405","8.3641652767","27.70350688","23.716110264","10.4600582",NA,"0.6751039799",NA,"733583","0.2406312578","0.1385132971","0.0323794308","0.1570292659","0.0672929989","0.0167247605","0.0770124171","0.5879525562","0.015452809","0.4738877537","0.3510051255"
"71",NA,"0.2205982325","0.0008828723","0.8100934579","0.4790940767","0.0197206245","0.143","4.5405663799","0.2613908873","0",NA,"0.1262626263","0.093",NA,NA,NA,NA,NA,"0.125347903","26955.54","1.0051948052","85852",NA,NA,NA,"0.1912826725",NA,NA,NA,NA,NA,"0",NA,"0.11","3398","0.0570924073","0.0994702766","0.1021188935","0.1391995291","0.4638022366","0.0097115951","0.173631548","0.0888758093","0.145498636","0.3016480283","1"
"72",NA,"0.2021397678","0.0017571261","0.8953638954","0.5046620047","0.0307471264","0.079","2.5329335863","0.1045296167","0","71.790085789","0.1915708812","0.1",NA,NA,NA,NA,NA,"0.2085069874","11035.23","0.6459691301","112218",NA,NA,NA,"0.2364059242",NA,NA,NA,NA,NA,"0",NA,"0.171","5122","0.096056228","0.0755564233","0.0814135103","0.0900039047","0.385786802","0.0378758298","0.1575556423","0.2305739945","0.100220044","0.2912924639","1"
"73","0.2929292929","0.1146524384","0.0072924829","0.9417938832","0.7047029536","0.0333020576","0.127","4.0250270283","0.2241713426","11.765890025","93.02261388","0.1635505282","0.091","30.467461215","0.8190399002","0.1008203043",NA,NA,"0.0949753073","2907.9805","0.85476463","99162",NA,NA,"47.820829807","0.2660394103","4.4020180038","9.4330539097","21.44892579","20.978393635","8.6510390778","22.724137931",NA,"0.659","287145","0.2351007331","0.1284890909","0.0512981246","0.0954152083","0.1029758484","0.0331713942","0.0994480141","0.5509237493","0.020620115","0.487443626","0.0426922852"
